manifest_id,task_type,domain,value_head,seed,stage,status,teacher,source_checkpoint_ref,source_training_job_id,snapshot_epoch,analysis_roles,training_state,training_log
preserve4-tpp-off-1972442430-stage2-a3-policy-e0095,policy_eval,tpp,off,1972442430,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_95_1.0000",20684881,95,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt
preserve4-tpp-off-1972442430-stage2-a3-policy-e0099,policy_eval,tpp,off,1972442430,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_99_1.0000",20684881,99,preserve4_stage2_policy_curve;stage2_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0000,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_0_1.0000",20684882,0,preserve4_stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0005,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_5_1.0000",20684882,5,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0010,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_10_1.0000",20684882,10,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0015,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_15_1.0000",20684882,15,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0020,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_20_1.0000",20684882,20,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0025,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_25_1.0000",20684882,25,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0030,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_30_1.0000",20684882,30,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0035,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_35_1.0000",20684882,35,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0040,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_40_1.0000",20684882,40,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0045,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_45_1.0000",20684882,45,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0050,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_50_1.0000",20684882,50,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0055,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_55_1.0000",20684882,55,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0060,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_60_1.0000",20684882,60,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0065,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_65_1.0000",20684882,65,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0070,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_70_1.0000",20684882,70,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0075,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_75_1.0000",20684882,75,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0080,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_80_1.0000",20684882,80,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0085,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_85_1.0000",20684882,85,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0090,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_90_1.0000",20684882,90,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0095,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_95_1.0000",20684882,95,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-off-2082152039-stage2-a3-policy-e0099,policy_eval,tpp,off,2082152039,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:11:52.154252/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-faf7d6/snapshots/snapshot_99_1.0000",20684882,99,preserve4_stage2_policy_curve;stage2_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684882_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A3_src20523053.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0000,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_0_1.0000",20684883,0,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0002,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_2_1.0000",20684883,2,preserve4_stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0005,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_5_1.0000",20684883,5,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0010,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_10_1.0000",20684883,10,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0015,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_15_1.0000",20684883,15,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0020,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_20_1.0000",20684883,20,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0025,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_25_1.0000",20684883,25,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0030,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_30_1.0000",20684883,30,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0035,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_35_1.0000",20684883,35,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0040,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_40_1.0000",20684883,40,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0045,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_45_1.0000",20684883,45,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0050,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_50_1.0000",20684883,50,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0055,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_55_1.0000",20684883,55,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0060,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_60_1.0000",20684883,60,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
preserve4-tpp-on-534933607-stage2-a10-policy-e0065,policy_eval,tpp,on,534933607,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:12:54.369995/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917266-3c74d66/snapshots/snapshot_65_1.0000",20684883,65,preserve4_stage2_policy_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684883_Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A10_src20523020.txt
